Year,Month,stn_Pr,stn_ETo,stn_SR,cdb_Pr,cdb_ETo,cdb_SR,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean
2006,11,177.3,192.976781129902,814.97,95.47999999999999,179.5,802.0,28.19333333333333,12.24,87.34666666666666,26.233333333333334,2.8176666666666668,27.092333333333332,12.987,70.12333333333332,31.189666666666668,2.4339999999999997
2006,12,61.5,228.8383938443175,835.09,65.62,219.76,860.74,31.261290322580646,14.558064516129033,82.60645161290323,22.990322580645163,3.0254838709677423,30.04290322580645,16.216129032258063,67.39548387096774,27.43354838709677,2.836451612903226
2007,1,34.2,222.8741957554442,844.91,55.68,215.29,869.76,32.06774193548387,15.329032258064515,84.40967741935484,21.425806451612903,2.670967741935484,30.825161290322583,16.81677419354839,64.44548387096773,27.43290322580645,2.4054838709677417
2007,2,5.7,209.3522540090163,750.52,20.86,195.3,773.9,32.825,14.721428571428572,75.52142857142857,16.58214285714286,2.9017857142857144,31.51928571428571,16.168928571428573,58.300357142857145,22.600357142857142,2.5207142857142855
2007,3,30.2,180.86775509272857,691.73,43.57,169.02,719.36,29.287096774193547,11.725806451612904,81.3225806451613,22.561290322580643,2.6922580645161287,28.01516129032258,13.449677419354838,63.20870967741936,28.179032258064513,2.3509677419354835
2007,4,73.8,116.00490395139687,536.17,40.7,108.38,549.1899999999999,25.083333333333332,9.886666666666667,90.78666666666666,30.846666666666668,2.1966666666666668,23.8,10.731333333333334,75.32433333333333,36.373000000000005,2.021333333333333
2007,5,2.8,96.35734375270813,480.05,2.5300000000000002,89.53,484.02,21.66774193548387,1.5548387096774192,78.95806451612903,20.299999999999997,1.9929032258064516,19.98677419354839,4.217096774193548,62.36064516129032,22.608387096774194,1.9961290322580647
2007,6,29.2,68.36669102803384,369.17,29.330000000000002,62.17,373.17,17.063333333333333,0.4366666666666667,90.48333333333333,31.209999999999997,2.2826666666666666,15.632666666666667,1.8846666666666667,77.87266666666666,31.607333333333333,2.180333333333333
2007,7,0.8,81.60285864404212,466.17,1.06,76.84,451.49,18.25483870967742,-1.2225806451612902,78.8258064516129,20.687096774193545,1.9683870967741934,16.759354838709676,0.39903225806451614,65.39612903225806,21.168064516129032,2.0406451612903225
2007,8,0.8,132.13891376241114,601.85,4.32,115.72,545.73,22.393548387096775,0.7870967741935485,67.7258064516129,16.887096774193548,2.8235483870967744,20.316129032258065,3.4767741935483873,53.03,18.59741935483871,2.5874193548387097
2007,9,57.9,175.90861503188876,664.23,37.44,159.98,634.81,28.863333333333333,7.63,59.919999999999995,16.013333333333332,2.8056666666666668,27.123333333333335,9.956,44.544999999999995,16.87666666666667,2.5593333333333335
2007,10,72.7,169.5967855337389,722.69,99.71,149.2,691.67,25.629032258064516,10.638709677419355,93.20322580645161,30.503225806451614,3.3270967741935484,24.04032258064516,11.051612903225807,77.02354838709678,35.501935483870966,2.7541935483870965
2007,11,81.1,201.42021037006685,826.22,70.07000000000001,190.03,778.81,28.986666666666668,10.856666666666666,85.29333333333334,21.73,2.8503333333333334,27.656,12.130333333333335,60.04933333333334,23.141666666666666,2.7106666666666666
2007,12,88.0,198.0083117604799,802.3,73.53,187.63,804.89,30.190322580645162,13.996774193548386,90.69354838709677,28.516129032258064,2.606129032258065,28.27741935483871,14.70741935483871,67.15032258064515,31.278387096774193,2.3809677419354838
